datetime,date,slot,hour,minute,state,charge_mw,discharge_mw,net_power_mw,soc_mwh,charge_energy_mwh,discharge_energy_mwh,pred_price,actual_price,slot_revenue
2026-04-10 20:45:00,2026-04-10,83,20,45,放电,0.0,195.0,195.0,544.48,0.0,48.75,311.31,300.0,14625.0
2026-04-10 21:00:00,2026-04-10,84,21,0,放电,0.0,195.0,195.0,493.38,0.0,48.75,323.6,500.0,24375.0
2026-04-10 21:15:00,2026-04-10,85,21,15,放电,0.0,195.0,195.0,442.27,0.0,48.75,323.6,360.0,17550.0
2026-04-10 21:30:00,2026-04-10,86,21,30,放电,0.0,195.0,195.0,391.17,0.0,48.75,323.6,500.0,24375.0
2026-04-10 21:45:00,2026-04-10,87,21,45,放电,0.0,195.0,195.0,340.07,0.0,48.75,323.6,368.0,17940.0
2026-04-10 22:00:00,2026-04-10,88,22,0,放电,0.0,195.0,195.0,288.96,0.0,48.75,306.05,700.0,34125.0
2026-04-10 22:15:00,2026-04-10,89,22,15,放电,0.0,195.0,195.0,237.86,0.0,48.75,306.05,1500.0,73125.0
2026-04-10 22:30:00,2026-04-10,90,22,30,放电,0.0,195.0,195.0,186.75,0.0,48.75,306.05,1500.0,73125.0
2026-04-10 22:45:00,2026-04-10,91,22,45,放电,0.0,195.0,195.0,135.65,0.0,48.75,306.05,1500.0,73125.0
2026-04-10 23:00:00,2026-04-10,92,23,0,放电,0.0,195.0,195.0,84.55,0.0,48.75,286.16,1500.0,73125.0
2026-04-10 23:15:00,2026-04-10,93,23,15,放电,0.0,172.535,172.535,39.33,0.0,43.1338,286.16,600.0,25880.27
2026-04-10 23:30:00,2026-04-10,94,23,30,放电,0.0,107.535,107.535,11.15,0.0,26.8838,286.16,1500.0,40325.68
2026-04-10 23:45:00,2026-04-10,95,23,45,放电,0.0,42.535,42.535,0.0,0.0,10.6338,286.16,600.0,6380.27
2026-04-11 00:00:00,2026-04-11,0,0,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,257.64,600.0,0.0
2026-04-11 00:15:00,2026-04-11,1,0,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,257.64,1500.0,0.0
2026-04-11 00:30:00,2026-04-11,2,0,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,257.64,600.0,0.0
2026-04-11 00:45:00,2026-04-11,3,0,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,257.64,1500.0,0.0
2026-04-11 01:00:00,2026-04-11,4,1,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,196.87,500.0,0.0
2026-04-11 01:15:00,2026-04-11,5,1,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,196.87,600.0,0.0
2026-04-11 01:30:00,2026-04-11,6,1,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,196.87,500.0,0.0
2026-04-11 01:45:00,2026-04-11,7,1,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,196.87,350.0,0.0
2026-04-11 02:00:00,2026-04-11,8,2,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,129.86,500.0,0.0
2026-04-11 02:15:00,2026-04-11,9,2,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,129.86,500.0,0.0
2026-04-11 02:30:00,2026-04-11,10,2,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,129.86,500.0,0.0
2026-04-11 02:45:00,2026-04-11,11,2,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,129.86,300.0,0.0
2026-04-11 03:00:00,2026-04-11,12,3,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,127.85,360.0,0.0
2026-04-11 03:15:00,2026-04-11,13,3,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,127.85,350.0,0.0
2026-04-11 03:30:00,2026-04-11,14,3,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,127.85,280.0,0.0
2026-04-11 03:45:00,2026-04-11,15,3,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,127.85,280.0,0.0
2026-04-11 04:00:00,2026-04-11,16,4,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,109.55,260.0,0.0
2026-04-11 04:15:00,2026-04-11,17,4,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,109.55,280.0,0.0
2026-04-11 04:30:00,2026-04-11,18,4,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,109.55,280.0,0.0
2026-04-11 04:45:00,2026-04-11,19,4,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,109.55,280.0,0.0
2026-04-11 05:00:00,2026-04-11,20,5,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,108.92,280.0,0.0
2026-04-11 05:15:00,2026-04-11,21,5,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,108.92,280.0,0.0
2026-04-11 05:30:00,2026-04-11,22,5,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,108.92,280.0,0.0
2026-04-11 05:45:00,2026-04-11,23,5,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,108.92,280.0,0.0
2026-04-11 06:00:00,2026-04-11,24,6,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,113.83,-50.0,-0.0
2026-04-11 06:15:00,2026-04-11,25,6,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,113.83,200.0,0.0
2026-04-11 06:30:00,2026-04-11,26,6,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,113.83,-50.0,-0.0
2026-04-11 06:45:00,2026-04-11,27,6,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,113.83,210.0,0.0
2026-04-11 07:00:00,2026-04-11,28,7,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,55.67,120.0,0.0
2026-04-11 07:15:00,2026-04-11,29,7,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,55.67,195.14,0.0
2026-04-11 07:30:00,2026-04-11,30,7,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,55.67,-50.0,-0.0
2026-04-11 07:45:00,2026-04-11,31,7,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,55.67,-50.0,-0.0
2026-04-11 08:00:00,2026-04-11,32,8,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,42.55,-50.0,-0.0
2026-04-11 08:15:00,2026-04-11,33,8,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,42.55,-50.0,-0.0
2026-04-11 08:30:00,2026-04-11,34,8,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,42.55,-46.24,-0.0
2026-04-11 08:45:00,2026-04-11,35,8,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,42.55,-50.0,-0.0
2026-04-11 09:00:00,2026-04-11,36,9,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,14.61,-50.0,-0.0
2026-04-11 09:15:00,2026-04-11,37,9,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,14.61,-50.0,-0.0
2026-04-11 09:30:00,2026-04-11,38,9,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,14.61,-50.0,-0.0
2026-04-11 09:45:00,2026-04-11,39,9,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,14.61,-50.0,-0.0
2026-04-11 10:00:00,2026-04-11,40,10,0,充电,65.0,0.0,-65.0,15.5,16.25,0.0,-9.6,-50.0,812.5
2026-04-11 10:15:00,2026-04-11,41,10,15,充电,130.0,0.0,-130.0,46.5,32.5,0.0,-9.6,-50.0,1625.0
2026-04-11 10:30:00,2026-04-11,42,10,30,充电,195.0,0.0,-195.0,93.01,48.75,0.0,-9.6,-50.0,2437.5
2026-04-11 10:45:00,2026-04-11,43,10,45,充电,195.0,0.0,-195.0,139.51,48.75,0.0,-9.6,-50.0,2437.5
2026-04-11 11:00:00,2026-04-11,44,11,0,充电,130.0,0.0,-130.0,170.52,32.5,0.0,-5.68,-50.0,1625.0
2026-04-11 11:15:00,2026-04-11,45,11,15,充电,65.0,0.0,-65.0,186.02,16.25,0.0,-5.68,-50.0,812.5
2026-04-11 11:30:00,2026-04-11,46,11,30,待机,0.0,0.0,0.0,186.02,0.0,0.0,-5.68,-50.0,-0.0
2026-04-11 11:45:00,2026-04-11,47,11,45,充电,40.0,0.0,-40.0,195.56,10.0,0.0,-5.68,-50.0,500.0
2026-04-11 12:00:00,2026-04-11,48,12,0,充电,105.0,0.0,-105.0,220.6,26.25,0.0,-6.82,-50.0,1312.5
2026-04-11 12:15:00,2026-04-11,49,12,15,充电,170.0,0.0,-170.0,261.14,42.5,0.0,-6.82,-50.0,2125.0
2026-04-11 12:30:00,2026-04-11,50,12,30,充电,130.0,0.0,-130.0,292.14,32.5,0.0,-6.82,-50.0,1625.0
2026-04-11 12:45:00,2026-04-11,51,12,45,充电,65.0,0.0,-65.0,307.65,16.25,0.0,-6.82,-50.0,812.5
2026-04-11 13:00:00,2026-04-11,52,13,0,待机,0.0,0.0,0.0,307.65,0.0,0.0,2.17,-50.0,-0.0
2026-04-11 13:15:00,2026-04-11,53,13,15,待机,0.0,0.0,0.0,307.65,0.0,0.0,2.17,-50.0,-0.0
2026-04-11 13:30:00,2026-04-11,54,13,30,放电,0.0,8.245,8.245,305.48,0.0,2.0611,2.17,-50.0,-103.06
2026-04-11 13:45:00,2026-04-11,55,13,45,放电,0.0,65.0,65.0,288.45,0.0,16.25,2.17,-50.0,-812.5
2026-04-11 14:00:00,2026-04-11,56,14,0,待机,0.0,0.0,0.0,288.45,0.0,0.0,-2.29,-50.0,-0.0
2026-04-11 14:15:00,2026-04-11,57,14,15,待机,0.0,0.0,0.0,288.45,0.0,0.0,-2.29,-50.0,-0.0
2026-04-11 14:30:00,2026-04-11,58,14,30,待机,0.0,0.0,0.0,288.45,0.0,0.0,-2.29,-50.0,-0.0
2026-04-11 14:45:00,2026-04-11,59,14,45,充电,65.0,0.0,-65.0,303.95,16.25,0.0,-2.29,-50.0,812.5
2026-04-11 15:00:00,2026-04-11,60,15,0,充电,130.0,0.0,-130.0,334.95,32.5,0.0,-10.5,-50.0,1625.0
2026-04-11 15:15:00,2026-04-11,61,15,15,充电,195.0,0.0,-195.0,381.46,48.75,0.0,-10.5,-50.0,2437.5
2026-04-11 15:30:00,2026-04-11,62,15,30,充电,195.0,0.0,-195.0,427.96,48.75,0.0,-10.5,-50.0,2437.5
2026-04-11 15:45:00,2026-04-11,63,15,45,充电,195.0,0.0,-195.0,474.47,48.75,0.0,-10.5,-50.0,2437.5
2026-04-11 16:00:00,2026-04-11,64,16,0,充电,195.0,0.0,-195.0,520.97,48.75,0.0,-9.74,-50.0,2437.5
2026-04-11 16:15:00,2026-04-11,65,16,15,充电,195.0,0.0,-195.0,567.48,48.75,0.0,-9.74,-50.0,2437.5
2026-04-11 16:30:00,2026-04-11,66,16,30,充电,195.0,0.0,-195.0,613.98,48.75,0.0,-9.74,-50.0,2437.5
2026-04-11 16:45:00,2026-04-11,67,16,45,充电,195.0,0.0,-195.0,660.49,48.75,0.0,-9.74,-50.0,2437.5
2026-04-11 17:00:00,2026-04-11,68,17,0,充电,195.0,0.0,-195.0,706.99,48.75,0.0,-23.53,-53.0,2583.75
2026-04-11 17:15:00,2026-04-11,69,17,15,充电,195.0,0.0,-195.0,753.5,48.75,0.0,-23.53,-46.0,2242.5
2026-04-11 17:30:00,2026-04-11,70,17,30,充电,130.0,0.0,-130.0,784.5,32.5,0.0,-23.53,-52.31,1700.08
2026-04-11 17:45:00,2026-04-11,71,17,45,充电,65.0,0.0,-65.0,800.0,16.25,0.0,-23.53,-42.41,689.16
2026-04-11 18:00:00,2026-04-11,72,18,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,24.06,4.38,0.0
2026-04-11 18:15:00,2026-04-11,73,18,15,放电,0.0,36.075,36.075,790.55,0.0,9.0187,24.06,149.0,1343.79
2026-04-11 18:30:00,2026-04-11,74,18,30,放电,0.0,101.075,101.075,764.06,0.0,25.2687,24.06,-50.0,-1263.44
2026-04-11 18:45:00,2026-04-11,75,18,45,放电,0.0,130.0,130.0,729.99,0.0,32.5,24.06,-50.0,-1625.0
2026-04-11 19:00:00,2026-04-11,76,19,0,放电,0.0,195.0,195.0,678.88,0.0,48.75,54.51,-50.0,-2437.5
2026-04-11 19:15:00,2026-04-11,77,19,15,放电,0.0,195.0,195.0,627.78,0.0,48.75,54.51,-50.0,-2437.5
2026-04-11 19:30:00,2026-04-11,78,19,30,放电,0.0,195.0,195.0,576.68,0.0,48.75,54.51,-50.0,-2437.5
2026-04-11 19:45:00,2026-04-11,79,19,45,放电,0.0,195.0,195.0,525.57,0.0,48.75,54.51,-32.0,-1560.0
2026-04-11 20:00:00,2026-04-11,80,20,0,放电,0.0,130.0,130.0,491.5,0.0,32.5,19.87,-53.0,-1722.5
2026-04-11 20:15:00,2026-04-11,81,20,15,放电,0.0,65.0,65.0,474.47,0.0,16.25,19.87,-53.0,-861.25
2026-04-11 20:30:00,2026-04-11,82,20,30,待机,0.0,0.0,0.0,474.47,0.0,0.0,19.87,-45.86,-0.0
2026-04-11 20:45:00,2026-04-11,83,20,45,充电,65.0,0.0,-65.0,489.97,16.25,0.0,19.87,214.42,-3484.32
2026-04-11 21:00:00,2026-04-11,84,21,0,充电,130.0,0.0,-130.0,520.97,32.5,0.0,-1.46,292.0,-9490.0
2026-04-11 21:15:00,2026-04-11,85,21,15,充电,195.0,0.0,-195.0,567.48,48.75,0.0,-1.46,-28.73,1400.59
2026-04-11 21:30:00,2026-04-11,86,21,30,充电,195.0,0.0,-195.0,613.98,48.75,0.0,-1.46,23.49,-1145.14
2026-04-11 21:45:00,2026-04-11,87,21,45,充电,195.0,0.0,-195.0,660.49,48.75,0.0,-1.46,248.75,-12126.56
2026-04-11 22:00:00,2026-04-11,88,22,0,充电,195.0,0.0,-195.0,706.99,48.75,0.0,8.0,280.0,-13650.0
2026-04-11 22:15:00,2026-04-11,89,22,15,充电,195.0,0.0,-195.0,753.5,48.75,0.0,8.0,195.97,-9553.54
2026-04-11 22:30:00,2026-04-11,90,22,30,充电,130.0,0.0,-130.0,784.5,32.5,0.0,8.0,169.53,-5509.73
2026-04-11 22:45:00,2026-04-11,91,22,45,充电,65.0,0.0,-65.0,800.0,16.25,0.0,8.0,120.92,-1964.95
2026-04-11 23:00:00,2026-04-11,92,23,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,27.43,228.37,0.0
2026-04-11 23:15:00,2026-04-11,93,23,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,27.43,101.0,0.0
2026-04-11 23:30:00,2026-04-11,94,23,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,27.43,245.49,0.0
2026-04-11 23:45:00,2026-04-11,95,23,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,27.43,280.0,0.0
2026-04-12 00:00:00,2026-04-12,0,0,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,68.89,280.0,0.0
2026-04-12 00:15:00,2026-04-12,1,0,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,68.89,300.0,0.0
2026-04-12 00:30:00,2026-04-12,2,0,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,68.89,500.0,0.0
2026-04-12 00:45:00,2026-04-12,3,0,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,68.89,280.0,0.0
2026-04-12 01:00:00,2026-04-12,4,1,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,82.91,290.0,0.0
2026-04-12 01:15:00,2026-04-12,5,1,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,82.91,300.0,0.0
2026-04-12 01:30:00,2026-04-12,6,1,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,82.91,280.0,0.0
2026-04-12 01:45:00,2026-04-12,7,1,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,82.91,270.0,0.0
2026-04-12 02:00:00,2026-04-12,8,2,0,放电,0.0,65.0,65.0,782.97,0.0,16.25,92.51,-46.58,-756.92
2026-04-12 02:15:00,2026-04-12,9,2,15,放电,0.0,130.0,130.0,748.9,0.0,32.5,92.51,-53.0,-1722.5
2026-04-12 02:30:00,2026-04-12,10,2,30,放电,0.0,195.0,195.0,697.79,0.0,48.75,92.51,32.0,1560.0
2026-04-12 02:45:00,2026-04-12,11,2,45,放电,0.0,195.0,195.0,646.69,0.0,48.75,92.51,-43.89,-2139.64
2026-04-12 03:00:00,2026-04-12,12,3,0,放电,0.0,192.605,192.605,596.21,0.0,48.1514,90.07,-46.0,-2214.96
2026-04-12 03:15:00,2026-04-12,13,3,15,放电,0.0,195.0,195.0,545.11,0.0,48.75,90.07,-50.0,-2437.5
2026-04-12 03:30:00,2026-04-12,14,3,30,放电,0.0,195.0,195.0,494.0,0.0,48.75,90.07,-16.36,-797.55
2026-04-12 03:45:00,2026-04-12,15,3,45,放电,0.0,130.0,130.0,459.93,0.0,32.5,90.07,-44.87,-1458.27
2026-04-12 04:00:00,2026-04-12,16,4,0,放电,0.0,195.0,195.0,408.83,0.0,48.75,139.37,-16.36,-797.55
2026-04-12 04:15:00,2026-04-12,17,4,15,放电,0.0,195.0,195.0,357.73,0.0,48.75,139.37,49.0,2388.75
2026-04-12 04:30:00,2026-04-12,18,4,30,放电,0.0,195.0,195.0,306.62,0.0,48.75,139.37,-24.04,-1171.95
2026-04-12 04:45:00,2026-04-12,19,4,45,放电,0.0,195.0,195.0,255.52,0.0,48.75,139.37,139.89,6819.64
2026-04-12 05:00:00,2026-04-12,20,5,0,放电,0.0,195.0,195.0,204.42,0.0,48.75,135.49,29.59,1442.51
2026-04-12 05:15:00,2026-04-12,21,5,15,放电,0.0,195.0,195.0,153.31,0.0,48.75,135.49,49.0,2388.75
2026-04-12 05:30:00,2026-04-12,22,5,30,放电,0.0,195.0,195.0,102.21,0.0,48.75,135.49,79.0,3851.25
2026-04-12 05:45:00,2026-04-12,23,5,45,放电,0.0,195.0,195.0,51.1,0.0,48.75,135.49,223.96,10918.05
2026-04-12 06:00:00,2026-04-12,24,6,0,放电,0.0,130.0,130.0,17.03,0.0,32.5,82.54,232.4,7553.0
2026-04-12 06:15:00,2026-04-12,25,6,15,放电,0.0,65.0,65.0,0.0,0.0,16.25,82.54,129.0,2096.25
2026-04-12 06:30:00,2026-04-12,26,6,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,82.54,212.13,0.0
2026-04-12 06:45:00,2026-04-12,27,6,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,82.54,-21.39,-0.0
2026-04-12 07:00:00,2026-04-12,28,7,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,80.65,15.46,0.0
2026-04-12 07:15:00,2026-04-12,29,7,15,待机,-0.0,0.0,0.0,-0.0,-0.0,0.0,80.65,104.43,0.0
2026-04-12 07:30:00,2026-04-12,30,7,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,80.65,-40.49,-0.0
2026-04-12 07:45:00,2026-04-12,31,7,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,80.65,-45.82,-0.0
2026-04-12 08:00:00,2026-04-12,32,8,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,25.65,-47.54,-0.0
2026-04-12 08:15:00,2026-04-12,33,8,15,待机,0.0,-0.0,-0.0,-0.0,0.0,-0.0,25.65,-50.0,0.0
2026-04-12 08:30:00,2026-04-12,34,8,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,25.65,-50.0,-0.0
2026-04-12 08:45:00,2026-04-12,35,8,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,25.65,-50.0,-0.0
2026-04-12 09:00:00,2026-04-12,36,9,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,20.68,0.0,0.0
2026-04-12 09:15:00,2026-04-12,37,9,15,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,20.68,-50.0,0.0
2026-04-12 09:30:00,2026-04-12,38,9,30,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,20.68,0.0,-0.0
2026-04-12 09:45:00,2026-04-12,39,9,45,充电,13.17,-0.0,-13.17,3.14,3.2926,-0.0,20.68,200.0,-658.52
2026-04-12 10:00:00,2026-04-12,40,10,0,充电,78.17,0.0,-78.17,21.78,19.5426,0.0,7.94,100.0,-1954.26
2026-04-12 10:15:00,2026-04-12,41,10,15,充电,143.17,0.0,-143.17,55.93,35.7926,0.0,7.94,100.0,-3579.26
2026-04-12 10:30:00,2026-04-12,42,10,30,充电,130.0,0.0,-130.0,86.93,32.5,0.0,7.94,138.85,-4512.62
2026-04-12 10:45:00,2026-04-12,43,10,45,充电,65.0,0.0,-65.0,102.43,16.25,0.0,7.94,130.0,-2112.5
2026-04-12 11:00:00,2026-04-12,44,11,0,待机,0.0,-0.0,-0.0,102.43,0.0,-0.0,21.56,100.0,-0.0
2026-04-12 11:15:00,2026-04-12,45,11,15,待机,0.0,-0.0,-0.0,102.43,0.0,-0.0,21.56,0.0,-0.0
2026-04-12 11:30:00,2026-04-12,46,11,30,待机,0.0,-0.0,-0.0,102.43,0.0,-0.0,21.56,0.0,-0.0
2026-04-12 11:45:00,2026-04-12,47,11,45,充电,65.0,-0.0,-65.0,117.93,16.25,-0.0,21.56,0.0,-0.0
2026-04-12 12:00:00,2026-04-12,48,12,0,充电,130.0,0.0,-130.0,148.94,32.5,0.0,0.87,85.18,-2768.35
2026-04-12 12:15:00,2026-04-12,49,12,15,充电,195.0,0.0,-195.0,195.44,48.75,0.0,0.87,0.0,-0.0
2026-04-12 12:30:00,2026-04-12,50,12,30,充电,195.0,0.0,-195.0,241.95,48.75,0.0,0.87,0.0,-0.0
2026-04-12 12:45:00,2026-04-12,51,12,45,充电,195.0,0.0,-195.0,288.45,48.75,0.0,0.87,0.0,-0.0
2026-04-12 13:00:00,2026-04-12,52,13,0,充电,195.0,0.0,-195.0,334.95,48.75,0.0,-4.69,0.0,-0.0
2026-04-12 13:15:00,2026-04-12,53,13,15,充电,195.0,0.0,-195.0,381.46,48.75,0.0,-4.69,0.0,-0.0
2026-04-12 13:30:00,2026-04-12,54,13,30,充电,195.0,0.0,-195.0,427.96,48.75,0.0,-4.69,0.0,-0.0
2026-04-12 13:45:00,2026-04-12,55,13,45,充电,195.0,0.0,-195.0,474.47,48.75,0.0,-4.69,0.0,-0.0
2026-04-12 14:00:00,2026-04-12,56,14,0,充电,195.0,0.0,-195.0,520.97,48.75,0.0,-12.06,0.0,-0.0
2026-04-12 14:15:00,2026-04-12,57,14,15,充电,195.0,0.0,-195.0,567.48,48.75,0.0,-12.06,0.0,-0.0
2026-04-12 14:30:00,2026-04-12,58,14,30,充电,195.0,0.0,-195.0,613.98,48.75,0.0,-12.06,240.0,-11700.0
2026-04-12 14:45:00,2026-04-12,59,14,45,充电,195.0,0.0,-195.0,660.49,48.75,0.0,-12.06,0.0,-0.0
2026-04-12 15:00:00,2026-04-12,60,15,0,充电,195.0,0.0,-195.0,706.99,48.75,0.0,-23.89,159.83,-7791.71
2026-04-12 15:15:00,2026-04-12,61,15,15,充电,195.0,0.0,-195.0,753.5,48.75,0.0,-23.89,206.49,-10066.39
2026-04-12 15:30:00,2026-04-12,62,15,30,充电,130.0,0.0,-130.0,784.5,32.5,0.0,-23.89,280.0,-9100.0
2026-04-12 15:45:00,2026-04-12,63,15,45,充电,65.0,0.0,-65.0,800.0,16.25,0.0,-23.89,280.0,-4550.0
2026-04-12 16:00:00,2026-04-12,64,16,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,141.27,-50.0,-0.0
2026-04-12 16:15:00,2026-04-12,65,16,15,待机,0.0,-0.0,-0.0,800.0,0.0,-0.0,141.27,310.0,-0.0
2026-04-12 16:30:00,2026-04-12,66,16,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,141.27,350.0,0.0
2026-04-12 16:45:00,2026-04-12,67,16,45,放电,0.0,65.0,65.0,782.97,0.0,16.25,141.27,300.0,4875.0
2026-04-12 17:00:00,2026-04-12,68,17,0,放电,0.0,130.0,130.0,748.9,0.0,32.5,540.86,290.0,9425.0
2026-04-12 17:15:00,2026-04-12,69,17,15,放电,0.0,195.0,195.0,697.79,0.0,48.75,540.86,300.0,14625.0
2026-04-12 17:30:00,2026-04-12,70,17,30,放电,0.0,195.0,195.0,646.69,0.0,48.75,540.86,280.0,13650.0
2026-04-12 17:45:00,2026-04-12,71,17,45,放电,0.0,195.0,195.0,595.58,0.0,48.75,540.86,250.0,12187.5
2026-04-12 18:00:00,2026-04-12,72,18,0,放电,0.0,195.0,195.0,544.48,0.0,48.75,502.22,290.0,14137.5
2026-04-12 18:15:00,2026-04-12,73,18,15,放电,0.0,195.0,195.0,493.38,0.0,48.75,502.22,270.0,13162.5
2026-04-12 18:30:00,2026-04-12,74,18,30,放电,0.0,195.0,195.0,442.27,0.0,48.75,502.22,280.0,13650.0
2026-04-12 18:45:00,2026-04-12,75,18,45,放电,0.0,195.0,195.0,391.17,0.0,48.75,502.22,290.0,14137.5
2026-04-12 19:00:00,2026-04-12,76,19,0,放电,0.0,195.0,195.0,340.07,0.0,48.75,379.37,280.0,13650.0
2026-04-12 19:15:00,2026-04-12,77,19,15,放电,0.0,195.0,195.0,288.96,0.0,48.75,379.37,265.99,12967.01
2026-04-12 19:30:00,2026-04-12,78,19,30,放电,0.0,195.0,195.0,237.86,0.0,48.75,379.37,237.97,11601.04
2026-04-12 19:45:00,2026-04-12,79,19,45,放电,0.0,195.0,195.0,186.75,0.0,48.75,379.37,79.0,3851.25
2026-04-12 20:00:00,2026-04-12,80,20,0,放电,0.0,195.0,195.0,135.65,0.0,48.75,349.78,29.0,1413.75
2026-04-12 20:15:00,2026-04-12,81,20,15,放电,0.0,195.0,195.0,84.55,0.0,48.75,349.78,29.0,1413.75
2026-04-12 20:30:00,2026-04-12,82,20,30,放电,0.0,172.535,172.535,39.33,0.0,43.1338,349.78,29.0,1250.88
2026-04-12 20:45:00,2026-04-12,83,20,45,放电,0.0,107.535,107.535,11.15,0.0,26.8838,349.78,32.0,860.28
2026-04-12 21:00:00,2026-04-12,84,21,0,放电,0.0,42.535,42.535,-0.0,0.0,10.6338,327.81,109.0,1159.08
2026-04-12 21:15:00,2026-04-12,85,21,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,327.81,129.0,0.0
2026-04-12 21:30:00,2026-04-12,86,21,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,327.81,88.0,0.0
2026-04-12 21:45:00,2026-04-12,87,21,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,327.81,29.0,0.0
2026-04-12 22:00:00,2026-04-12,88,22,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,291.48,49.0,0.0
2026-04-12 22:15:00,2026-04-12,89,22,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,291.48,49.0,0.0
2026-04-12 22:30:00,2026-04-12,90,22,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,291.48,79.0,0.0
2026-04-12 22:45:00,2026-04-12,91,22,45,待机,0.0,-0.0,-0.0,-0.0,0.0,-0.0,291.48,109.0,-0.0
2026-04-12 23:00:00,2026-04-12,92,23,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,281.16,167.91,0.0
2026-04-12 23:15:00,2026-04-12,93,23,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,281.16,180.0,0.0
2026-04-12 23:30:00,2026-04-12,94,23,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,281.16,116.72,0.0
2026-04-12 23:45:00,2026-04-12,95,23,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,281.16,150.0,0.0
2026-04-13 00:00:00,2026-04-13,0,0,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.37,260.0,0.0
2026-04-13 00:15:00,2026-04-13,1,0,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,256.37,187.97,0.0
